ID,IdentNr,Titel,Beteiligte,Bereich,MatTech,Objekttyp,Datierung
1435177,Amsterdam RM BK 16977,Eleonora von Aragon,Sperandio Savelli,GGArchivGesichterderRenaissance,Marmor,Allgemein,
1305470,Amsterdam RM SK-C-1367,Bildnis des Francesco Giamberti,Piero di Cosimo,GGArchivGesichterderRenaissance,Tafelbild,Allgemein,1480 - 1510
1305444,Amsterdam RM SK-C-1368,Bildnis des Giuliano da Sangallo,Piero di Cosimo,GGArchivGesichterderRenaissance,Tafelbild,Midas-Objekt,1480 - 1510
1302498,Antwerpen KMSK Inv. 5,Bildnis eines Mannes mit einer römischen Münze,"Memling, Hans",GGArchivGesichterderRenaissance,Öl auf Eichenholz,Midas-Objekt,1480
1296175,Barcelona CGC,Portrait des Michele Marullo Tarcaniota,"Botticelli, Sandro",GGArchivGesichterderRenaissance,"Tempera auf Leinwand, ehemalsTempera auf Holz",Midas-Objekt,1490
1294624,Bergamo Acc. Carrara 927-1891,Bildnis des Giuliano de' Medici,"Botticelli, Sandro",GGArchivGesichterderRenaissance,Tempera auf Holz,Midas-Objekt,1480
1290064,Bergamo Acc.Carrara 919-1891,Profilbildnis des Leonello d'Este,"Pisanello, Antonio di Puccio Pisano",GGArchivGesichterderRenaissance,Tempera auf Holz,Midas-Objekt,1441 - 1441
1433821,Berlin ANT 1968.1,Bildnis eines jungen Mannes,,GGArchivGesichterderRenaissance,Marmor?,Allgemein,römisch
1433429,Besancon MBAA D3101,Bildnis eines Mannes,"Mantegna, Andrea",GGArchivGesichterderRenaissance,schwarze Kreide auf grau-braunem Papier,Midas-Objekt,1490 - 1500
1433211,Besancon MBAA D3103,Bildnis eines Mannes,"Mantegna, Andrea",GGArchivGesichterderRenaissance,schwarze Kreide auf graubraunem Papier,Midas-Objekt,1490 - 1500
1376730,Boston ISGM,Profilbildnis einer Frau,Mino da Fiesole,GGArchivGesichterderRenaissance,Marmor (weiß),Midas-Objekt,1475 - 1480
1288284,Boston ISGM_P15e26,Profil eines Mannes mit Turban,Masaccio,GGArchivGesichterderRenaissance,,Malerei,
1436613,Boston ISGM_S27w71,Bildnisbüste des Kardinal Riario,"Bregno, Andrea",GGArchivGesichterderRenaissance,Marmor,Allgemein,
1290827,"Boston MFA, Inv. 36.934",Profilbildnis des Dogen Pasquale Malpiero (?),"Bellini, Gentile",GGArchivGesichterderRenaissance,Tempera auf Holz,Midas-Objekt,1460 - 1465
1434740,Brera MM,Medaille auf Filippo Maria Visconti,"Pisanello, Antonio di Puccio Pisano",GGArchivGesichterderRenaissance,Bronze ?,Midas-Objekt,um 1440
1290707,Budapest MBK 101,"Portrait der Catarina Cornaro, Königin von Zypern","Bellini, Gentile",GGArchivGesichterderRenaissance,Öl auf Holz,Midas-Objekt,letztes Viertel 15. Jahrhundert
1433949,Budapest MBK 5227,Medaille auf Marsilio Ficino,"Fiorentino, Niccolò",GGArchivGesichterderRenaissance,Bronze,Allgemein,
1307371,Budapest MBK 6711 u. 6712,Doppelbildnis des Matthias Corvinus und der Beatrix von Aragon,,GGArchivGesichterderRenaissance,"Marmor, weiß, Jaspsis, dunkelgrün (Hintergrund)",Midas-Objekt,1485 - 1490
1433939,Budapest SM 6711,"Reliefbildnis des Matthias Corvinus, König von Ungarn",Unbekannter Künstler,GGArchivGesichterderRenaissance,Marmor,Midas-Objekt,
1433927,Budapest SM 6712,"Reliefbildnis der Beatrix von Aragon, Königin von Ungarn",Unbekannt,GGArchivGesichterderRenaissance,Marmor,Midas-Objekt,
1288644,"Chambéry, Musée des Beaux-Arts",Profilbildnis eines Mannes mit Turban,Domenico Veneziano (1410),GGArchivGesichterderRenaissance,Tempera auf Holz,Midas-Objekt,
1433440,Chateauroux,Bildnis eines Mitglieds der Familie Contarini,Unbekannt,GGArchivGesichterderRenaissance,Holz,Allgemein,1440 - 1480
1435295,Chatsworth 704,Männlicher Kopf,Lorenzo di Credi,GGArchivGesichterderRenaissance,"Silberstift, weißgehöht auf sandfarbenem Papier",Allgemein,
1435279,Chatsworth 705,Männlicher Kopf (Mino da Fiesole?),"Lippi, Filippino",GGArchivGesichterderRenaissance,"Metallstift, weiß gehöht, auf blaugrau grundiertem Papier",Midas-Objekt,
1435233,Chatsworth 885r,Weiblicher Kopf,"Ghirlandaio, Domenico",GGArchivGesichterderRenaissance,schwarze Kreide auf Papier,Midas-Objekt,
1435705,Chatsworth 953,Portrait eines Mannes nach links,Unbekannter Künstler,GGArchivGesichterderRenaissance,"Schwarze und rote Kreide, laviert",Allgemein,
1349649,Crea Santuario,Bildnis der Anna d'Alençon,Macrino d'Alba,GGArchivGesichterderRenaissance,Tempera auf Holz,Allgemein,
1348989,"Crea, Santuario",Bildnis des Guglielmo IX Paleologos,Macrino d'Alba,GGArchivGesichterderRenaissance,Tempera auf Holz,Midas-Objekt,1501 - 1513
1436100,Denver DAM Kress,Frau mit einem Buch,"Carpaccio, Vittore",GGArchivGesichterderRenaissance,Öl auf Lindenholz,Allgemein,
1436151,Detroit DIA 53.468,Bildnis eines Mannes,"Ghirlandaio?, Davide",GGArchivGesichterderRenaissance,Öl auf Holz,Allgemein,
1298421,Dresden GAM Gal.nr. 41,Bildnis eines Knaben vor einer Landschaft,"Pintoricchio, Bernardino",GGArchivGesichterderRenaissance,Tempera auf Pappelholz,Midas-Objekt,1480 - 1485
1433826,Dresden SKS SS GG H1/1,Büste des Kurfürsten Friedrich III. (der Weise),"Maestri, Adriano di Giovanni de'",GGArchivGesichterderRenaissance,Bronze (?),Midas-Objekt,
1080995,Dublin 2019,Francesco Gonzaga,"Mantegna, Andrea",GGArchivGesichterderRenaissance,Schwarze Kreide mit leichter Weißhöhung,Midas-Objekt,
1080993,Dublin 2233,Profilbildnis eines Jungen,Pesellino,GGArchivGesichterderRenaissance,schwarze Kreide,Midas-Objekt,
1434034,Ferrara,Reliefbüste des Ercole I. d'Este,Sperandio Savelli,GGArchivGesichterderRenaissance,,Midas-Objekt,1475
1434009,Ferrara MedCiv N51140,Medaille auf Borso d'Este,"Lixignolo, Giacomo",GGArchivGesichterderRenaissance,Bronze,Midas-Objekt,1460
1434065,Florenz Bargello 75,Büste des Piero de Medici,Mino da Fiesole,GGArchivGesichterderRenaissance,Marmor,Midas-Objekt,1453
1312207,Florenz Bargello Inv. 179 M,Büste des Niccolò da Uzzano,Donatello,GGArchivGesichterderRenaissance,"Terrakotta, bemalt",Midas-Objekt,1432
1297586,Florenz Uff.,Bildnis eines Mannes (Pietro Perugino?),Lorenzo di Credi,GGArchivGesichterderRenaissance,Öl auf Holz,Midas-Objekt,1496
1294286,Florenz Uff. 1890/1488,Portrait eines jungen Mannes mit einer Bildnismedaille Cosimos des Älteren,"Botticelli, Sandro",GGArchivGesichterderRenaissance,Tempera auf Holz,Midas-Objekt,1474
1300432,Florenz Uff.1890/8384,Bildnis des Giovanni Bentivoglio,"Costa, Lorenzo (der Ältere)",GGArchivGesichterderRenaissance,Tempera auf Holz,Midas-Objekt,1490
1436524,Florenz Uffizi 1492,Bildnis des Galeazzo Maria Sforza,"Pollaiuolo, Piero del",GGArchivGesichterderRenaissance,Tempera auf Holz,Allgemein,
1293995,Frankfurt Städel Inv. 936,Profilbildnis einer jungen Frau (Simonetta?),"Botticelli, Sandro",GGArchivGesichterderRenaissance,Tempera auf Pappelholz,Midas-Objekt,1480 - 1485
1434135,Genua MSA 3683,Büste des Giovanni Pontano,,GGArchivGesichterderRenaissance,Bronze,Allgemein,
1434140,Genua Pal. Rosso 57,Männliches Profilbildnis,Giambono di Bissone,GGArchivGesichterderRenaissance,Tempera auf Holz,Midas-Objekt,
1436507,GF 2431,Totenmaske von Filippo Brunelleschi,,GGArchivGesichterderRenaissance,,Allgemein,
1436512,Hamburg KH 21478,Bildnisstudie einer jungen Frau im Profil,"Predis, Ambrogio de",GGArchivGesichterderRenaissance,"Zeichnung, Metallstift und Weißhöhungen auf blaugefärbtem Papier",Allgemein,1495 - 1505
1303013,Hannover KM 50,Bildnis des Ercole d'Este,Baldassare Estense,GGArchivGesichterderRenaissance,Tempera auf Leinwand,Midas-Objekt,1460 - 1490
1303043,Hannover KM 51,Profilbildnis der Eleonore von Aragon,Baldassare Estense,GGArchivGesichterderRenaissance,Tempera auf Leinwand,Allgemein,1460 - 1490
1350125,KK Kdz 10,Profilbildnis Kaiser Maximilians I.,"Predis, Ambrogio de",GGArchivGesichterderRenaissance,schwarzer auf Papier,Midas-Objekt,1507
1350077,KK Kdz 2381,Bildnis eines älteren Mannes mit Kappe (Dante?),"Signorelli, Luca",GGArchivGesichterderRenaissance,schwarzer Stift auf Papier,Midas-Objekt,1485 - 1490
1081210,KK Kdz 457,Brustbilder eines jungen Mannes und eines Knaben,"Ghirlandaio, Davide",GGArchivGesichterderRenaissance,,Midas-Objekt,
1433583,KK KdZ 5050,Bildnis eines jungen Mannes,"Vivarini, Alvise",GGArchivGesichterderRenaissance,Kohle auf Papier,Midas-Objekt,1490 - 1500
1081081,KK KdZ 5170,Selbstporträt Gentile Bellini,"Bellini, Gentile",GGArchivGesichterderRenaissance,Schwarzer Stift auf Papier,Midas-Objekt,um 1496
1298803,Krakau NM,Die Dame mit dem Hermelin,Leonardo da Vinci,GGArchivGesichterderRenaissance,Öl auf Holz,Midas-Objekt,1488 - 1490
1433903,Leipzig MBK GS NI. 246,Bildnis eines älteren Mannes,"Lippi, Filippino",GGArchivGesichterderRenaissance,"Metallstift, auf blassrosa grundiertem Papier",Midas-Objekt,
1436526,London BM George III Naples M2,"Bildnismedaille von Alfonso V. von Aragon, König von Neapel","Pisanello, Antonio di Puccio Pisano",GGArchivGesichterderRenaissance,"Bronze, gegossen",Allgemein,
1435362,London BM GIII Naples 3,"Medaille auf Alfonso V. von Aragon, König von Neapel, Revers: Wildschweinjagd","Pisanello, Antonio di Puccio Pisano",GGArchivGesichterderRenaissance,Bronze,Midas-Objekt,1449
1291225,London NG 1440,Portrait des Fra' Teodoro da Urbino,"Bellini, Giovanni",GGArchivGesichterderRenaissance,Öl auf Leinwand,Midas-Objekt,1515
1435376,London NG 1440,Fra Teodoro als Dominikaner,"Bellini, Giovanni",GGArchivGesichterderRenaissance,Öl auf Leinwand,Midas-Objekt,um 1515
1300475,London NG 2083,Bildnis des Battista Fiera,"Costa, Lorenzo (der Ältere)",GGArchivGesichterderRenaissance,Öl auf Holz,Midas-Objekt, 1507 - 1508
1304746,London NG 736,Bildnis eines älteren Mannes,"Bonsignori, Francesco",GGArchivGesichterderRenaissance,Tempera auf Holz,Midas-Objekt,1487
1302487,London NG 770,Profilbildnis des Lionello d'Este,"da Oriolo, Giovanni",GGArchivGesichterderRenaissance,Tempera auf Holz,Midas-Objekt,1447
1291696,London NG 808,Dominikanermönch mit Attributen des Hl. Petrus Martyr,"Bellini, Giovanni",GGArchivGesichterderRenaissance,Öl auf Pappelholz,Midas-Objekt,1510 - 1516
1435545,London RC RCIN 405761,"Portrait eines jungen Mannes (sog. """"""""Pietro Bembo"""""""")","Bellini, Giovanni",GGArchivGesichterderRenaissance,Öl auf Holz,Midas-Objekt,um 1505
1435394,London V&A 209-1910,"Medaille auf Ludovico III. Gonzaga, zweiter Markgraf von Mantua","Melioli, Bartolomeo di Virgilio",GGArchivGesichterderRenaissance,Bronze,Allgemein,
1294088,London V&A Mus.CAI 100,Junge Frau am Fenster (Portrait der Smeralda Brandini bzw. Bandinelli),"Botticelli, Sandro",GGArchivGesichterderRenaissance,Tempera auf Holz,Midas-Objekt,1470 - 1475
1295617,Madrid Thyssen Bor.,Profilbildnis der Giovanna degli Albizzi Tornabuoni,"Ghirlandaio, Domenico",GGArchivGesichterderRenaissance,Mischtechnik auf Holz,Midas-Objekt,1488
1304651,Madrid Thyssen Bor.,Bildnis eines jungen Mannes mit einem Ring,Francesco del Cossa,GGArchivGesichterderRenaissance,Öl auf Holz,Midas-Objekt,1472 - 1477
1301341,Mailand Brera 2238,Profilbildnis des Francesco Sforza,"Bembo, Bonifazio",GGArchivGesichterderRenaissance,Tempera auf Leinwand,Midas-Objekt,1460 - 1480
1301367,Mailand Brera 2239,Profilbildnis der Bianca Maria Visconti Sforza,"Bembo, Bonifazio",GGArchivGesichterderRenaissance,Tempera auf Leinwand,Midas-Objekt,1460 - 1480
1369782,Mailand CSf,Medaille mit Selbstbildnis und Allegorie,Filarete,GGArchivGesichterderRenaissance,Bronze (?),Allgemein,
1434723,Mailand CSf,Medaille auf Kardinal Francesco Gonzaga,Sperandio Savelli,GGArchivGesichterderRenaissance,Bronze,Midas-Objekt,
1434145,Mailand CSf  546,Bildnis des Borso d'Este,Baldassare Estense,GGArchivGesichterderRenaissance,"Tempera auf Leinwand, auf Tafel aufgezogen, Tempera auf Leinwand, auf Tafel aufgezogen",Allgemein,
1434158,Mailand CSf 249,Bildnis eines jungen Mannes,"Bellini, Giovanni",GGArchivGesichterderRenaissance,Öl auf Holz,Midas-Objekt,
1435345,Mailand CSf M.0.9.1127,Medaille auf Leon Battista Alberti,"Pasti, Matteo di Andrea de'",GGArchivGesichterderRenaissance,Bronze,Allgemein,
1434676,"Mailand CSf M.O.9.554, cat. 40",Medaille auf Leonello d'Este,"Pisanello, Antonio di Puccio Pisano",GGArchivGesichterderRenaissance,Bronze,Midas-Objekt,1444
1295347,Mailand MPP 0442,Profilbildnis einer Dame,"Pollaiuolo, Piero del",GGArchivGesichterderRenaissance,Tempera auf Holz,Midas-Objekt,1470 - 1475
1297163,Mailand MPP 1648,Profilbildnis des Giovanni Francesco Brivio,"Foppa, Vincenzo",GGArchivGesichterderRenaissance,Tempera auf Holz,Midas-Objekt,1500 - 1505
1347496,Met 14.40.638,Bildnis des Federico Gonzaga,"Francia, Francesco",GGArchivGesichterderRenaissance,Tempera auf Holz,Midas-Objekt,1510
